med_name,hour,minute,second,pills,servoNum,pillsInTape,dosesPerDay,triggered,notifiedLowDays,lastNotifyTime
MedB,19,3,0,4,3,71,2,False,True,1664330862
MedC,1,33,59,4,4,49,3,False,False,1635678351
MedD,12,41,29,5,6,97,2,False,False,1612346070
MedC,20,58,5,4,2,17,1,False,True,1637811745
MedE,15,40,51,1,6,15,3,False,False,1655096510
MedA,19,15,3,1,4,21,4,False,False,1671687409
MedD,16,26,10,3,8,39,2,True,False,1651871288
MedE,2,36,20,1,8,59,3,False,False,1624152552
MedC,15,19,41,5,8,18,4,True,True,1658729481
MedE,8,6,31,5,1,69,3,False,False,1668811545
MedC,1,27,45,4,1,19,3,False,True,1653381016
MedD,10,59,2,5,7,47,3,False,True,1623547472
MedB,16,28,15,3,7,19,3,True,False,1644800392
MedE,9,41,45,3,9,38,1,True,False,1658551531
MedB,9,44,0,4,3,12,1,False,True,1639204501
MedB,0,9,0,5,10,74,2,False,True,1666666525
MedE,13,54,24,3,1,38,3,False,True,1664195747
MedE,18,46,15,4,8,71,3,True,False,1659508466
MedD,18,32,39,3,8,41,3,False,True,1692320833
MedC,13,19,23,2,3,60,3,True,False,1611526545
MedE,19,49,7,5,7,40,2,False,False,1636051905
MedC,13,46,29,1,1,76,2,True,True,1655581426
MedD,6,17,22,4,6,49,4,False,False,1698831672
MedA,8,1,42,4,7,11,2,True,True,1677060026
MedB,13,58,30,1,2,10,1,False,False,1640273690
MedC,5,38,26,5,10,81,2,False,False,1602467520
MedA,10,52,48,3,9,67,4,False,False,1686285034
MedD,9,50,49,5,2,31,3,True,False,1676209333
MedB,11,7,40,3,6,7,2,True,False,1620049214
MedE,7,59,31,2,6,24,4,True,False,1657494574
MedE,4,18,31,4,1,64,3,True,True,1636926367
MedA,5,48,44,2,5,35,1,False,True,1604264739
MedA,2,13,33,4,2,51,4,False,True,1659921758
MedE,8,15,13,5,1,63,1,True,False,1649529972
MedD,20,51,15,5,2,57,1,True,True,1675280125
MedE,1,13,51,4,1,36,3,True,True,1640997741
MedB,12,7,38,4,1,89,3,True,False,1637673599
MedB,15,57,40,2,3,93,2,False,True,1667642980
MedB,7,27,43,5,4,85,2,True,True,1654227348
MedC,9,58,18,4,5,83,3,True,False,1642628358
MedC,21,13,34,2,6,44,3,True,False,1646982064
MedE,9,47,38,3,6,76,2,True,False,1615272247
MedA,5,38,48,1,6,99,4,True,True,1682997173
MedD,20,59,8,4,7,52,3,True,True,1692714667
MedC,2,52,2,2,5,58,3,True,True,1647179403
MedE,18,45,11,4,10,86,3,False,True,1637595697
MedA,2,42,14,4,5,66,2,False,False,1617322991
MedB,18,8,2,4,3,50,4,True,True,1652577347
MedC,23,39,45,4,7,36,2,False,False,1649714007
MedA,0,2,33,4,1,61,1,False,True,1601307142
MedB,13,31,6,2,8,91,3,False,False,1688147434
MedB,6,19,39,2,5,54,3,False,False,1698874999
MedB,6,41,31,1,7,42,3,True,False,1633719917
MedC,12,28,0,4,10,99,2,False,False,1635537414
MedA,2,10,46,1,4,54,4,True,False,1678555007
MedE,14,39,27,2,3,12,2,False,True,1644890967
MedA,22,40,51,1,5,11,1,True,True,1694886172
MedC,18,14,53,3,7,1,2,True,True,1631226516
MedC,19,5,43,4,5,38,3,True,False,1671066198
MedB,21,52,50,1,2,0,2,False,True,1603666135
MedA,3,18,40,3,1,86,2,True,False,1613284824
MedC,10,8,48,2,3,14,1,True,True,1652131342
MedE,5,20,18,3,2,35,2,False,True,1699432529
MedA,4,42,9,3,9,91,4,True,True,1656131306
MedB,6,34,38,4,6,29,1,True,True,1608401191
MedC,22,50,5,2,10,35,3,True,False,1616948626
MedB,23,36,10,2,4,69,4,True,False,1639941763
MedB,4,14,20,3,8,63,1,True,True,1635737524
MedE,21,58,26,5,5,95,4,True,False,1614942552
MedB,2,38,58,2,6,85,1,False,True,1648960277
MedD,9,53,54,5,8,41,3,True,False,1639281653
MedD,1,0,3,3,4,43,3,False,True,1696360871
MedA,19,50,7,5,8,89,2,True,True,1633492746
MedE,18,8,22,3,1,37,1,True,True,1687420027
MedA,17,26,45,4,7,88,4,False,False,1693267790
MedA,12,26,12,1,7,26,4,True,False,1608298937
MedD,15,11,28,2,9,72,4,True,False,1610018397
MedB,3,36,38,1,10,31,4,True,True,1653365812
MedE,13,1,16,2,5,12,3,False,False,1625686318
MedD,8,40,42,4,10,84,4,False,False,1608457000
MedC,23,51,38,2,3,22,4,False,True,1675567202
MedD,2,34,1,5,1,83,4,False,False,1608371093
MedE,0,39,6,1,6,77,4,True,False,1606740834
MedA,9,6,57,1,5,9,2,True,False,1618749444
MedE,0,4,14,2,3,10,3,False,False,1695256971
MedE,1,14,35,3,5,86,4,True,False,1629830007
MedD,12,54,0,2,5,19,3,False,True,1603821467
MedC,6,52,43,5,4,79,3,False,False,1624518202
MedE,16,51,39,2,5,13,4,True,True,1619876601
MedE,4,45,42,4,8,77,2,True,True,1644463190
MedC,15,17,17,5,2,38,1,False,False,1623021603
MedC,11,59,58,2,5,96,2,False,True,1631308080
MedA,15,26,34,3,5,67,1,True,False,1617372565
MedA,19,58,54,4,7,29,1,True,False,1605710144
MedB,8,39,44,1,7,40,1,False,True,1633737361
MedE,23,38,31,3,2,1,3,False,True,1655700273
MedC,10,48,17,2,1,71,2,True,True,1680575725
MedD,5,59,31,2,7,75,1,False,False,1651747956
MedB,22,21,51,4,9,47,3,False,True,1692937343
MedD,0,7,0,5,7,36,1,True,False,1698501383
MedA,23,15,47,5,9,36,4,False,True,1698821840
MedC,6,51,7,4,3,86,2,False,True,1649504730
MedE,12,28,25,4,2,7,1,False,False,1638157351
MedE,22,7,8,4,7,68,3,False,True,1618777793
MedA,14,41,57,1,4,34,1,False,True,1607256095
MedB,8,49,22,4,7,57,2,False,False,1635598291
MedB,13,18,43,5,4,23,3,True,False,1645998189
MedB,12,6,14,3,4,97,1,False,False,1652796336
MedA,6,30,16,2,8,93,4,False,False,1612836767
MedD,5,53,11,4,7,36,3,True,True,1614268521
MedD,23,36,13,2,8,32,2,True,True,1696956780
MedE,5,54,4,2,9,56,1,False,False,1639084609
MedC,11,31,30,4,1,12,4,False,False,1626083182
MedC,22,54,27,2,1,77,3,True,True,1607323301
MedE,15,18,8,4,7,60,2,False,False,1662154423
MedD,8,41,26,4,3,75,2,False,True,1644116873
MedA,21,9,26,3,6,83,3,False,False,1655153960
MedE,22,47,54,1,8,46,2,False,False,1687921850
MedA,15,51,17,2,8,87,3,True,False,1683597129
MedA,22,58,39,4,7,46,4,False,True,1601817465
MedB,5,13,15,3,7,66,1,True,False,1668491360
MedA,1,55,29,3,10,43,1,True,True,1611614982
MedD,15,36,13,2,3,53,1,False,True,1693926554
MedA,7,3,19,3,8,42,2,True,True,1663465252
MedE,14,53,13,5,3,79,4,False,True,1630535513
MedB,4,59,29,4,2,99,2,False,False,1686924775
MedC,3,8,9,4,3,34,1,False,True,1636679686
MedC,13,5,46,1,5,100,2,True,False,1638288917
MedB,6,7,40,3,7,2,3,True,False,1686278861
MedC,12,3,5,5,8,11,4,True,False,1677136574
MedB,20,42,0,2,4,93,2,True,True,1617216570
MedE,23,43,21,4,6,81,1,True,True,1621566615
MedA,6,15,51,4,8,43,1,True,True,1621368701
MedD,23,36,5,2,7,68,3,False,False,1612135819
MedA,19,13,8,5,8,82,1,False,True,1620199677
MedA,23,55,29,3,5,59,4,True,False,1644605264
MedE,2,31,42,5,8,88,3,True,False,1642070433
MedD,11,18,57,2,9,56,2,False,True,1671380940
MedA,7,21,51,1,5,39,4,True,False,1617805705
MedD,18,12,11,3,9,92,2,True,False,1674023262
MedA,19,22,12,1,8,36,2,True,False,1686215480
MedB,17,14,13,1,9,40,2,False,True,1675649516
MedE,15,46,53,2,9,88,1,True,True,1634027608
MedA,13,51,45,1,5,73,1,True,True,1641274254
MedA,22,55,10,5,9,55,4,True,False,1692068499
MedB,9,5,18,5,3,72,3,True,False,1683862181
MedB,1,58,21,5,6,70,4,False,False,1672202402
MedD,5,46,0,1,9,2,4,False,True,1644822190
MedA,2,14,34,1,3,64,4,True,True,1695299998
MedE,2,28,19,5,3,61,2,False,False,1678938470
MedD,13,58,20,1,7,41,3,True,True,1625642770
MedB,14,42,39,3,7,27,2,True,True,1677188806
MedB,10,28,3,5,7,74,1,False,True,1666484822
MedE,18,23,14,2,6,27,3,True,True,1690092471
MedB,18,22,33,3,3,38,4,True,True,1619270409
MedA,10,3,4,5,8,20,3,True,True,1633766927
MedA,5,5,43,1,7,41,1,True,True,1613732965
MedC,18,57,4,2,9,25,4,False,True,1673093826
MedC,18,46,28,3,8,98,2,True,True,1651205111
MedE,17,44,30,2,6,53,4,True,False,1688820625
MedC,19,24,2,2,4,80,3,False,False,1686594150
MedD,0,41,28,4,7,9,1,False,False,1681759941
MedA,15,36,54,2,3,12,2,False,True,1681145075
MedE,22,5,19,5,3,86,4,True,True,1603850248
MedC,2,59,0,4,9,30,3,True,True,1636319928
MedE,3,31,0,5,4,12,2,False,True,1646043204
MedD,11,16,11,3,8,25,1,False,False,1626433247
MedD,6,30,26,2,6,72,2,False,False,1697045571
MedE,11,50,35,3,6,41,2,False,True,1622586112
MedE,20,16,1,1,7,39,3,True,False,1691119399
MedE,16,59,26,5,9,17,2,False,False,1643029519
MedB,2,12,25,2,5,59,3,True,False,1613228294
MedD,12,10,14,4,5,8,2,True,False,1625544823
MedB,7,29,5,4,5,53,1,False,True,1677890934
MedA,16,9,37,1,3,78,1,True,True,1612230394
MedA,2,3,34,1,7,15,4,False,True,1674805021
MedA,13,27,36,2,5,48,2,False,True,1671793161
MedA,1,59,50,4,4,1,2,False,False,1636927490
MedD,12,28,20,4,7,43,4,True,True,1642222923
MedA,19,12,58,4,9,90,4,False,True,1664182637
MedD,6,51,53,5,6,48,1,False,True,1683285035
MedD,11,32,30,2,7,19,4,True,False,1614162247
MedC,20,13,16,1,3,79,4,True,True,1632658995
MedC,12,52,2,1,10,64,2,False,False,1628558639
MedC,20,17,2,5,2,85,4,True,False,1651258717
MedD,20,15,16,3,9,66,3,False,True,1698334304
MedD,22,17,26,5,6,39,3,True,True,1686341639
MedC,17,8,55,4,1,1,1,True,False,1658588313
MedD,21,2,38,4,10,38,2,False,False,1682714233
MedA,22,50,36,4,8,60,3,True,True,1603140195
MedE,4,34,30,3,9,50,3,True,False,1634816067
MedB,21,55,20,4,3,54,2,False,False,1635980471
MedC,5,3,53,3,4,46,3,True,True,1651069381
MedA,19,47,53,4,9,2,2,True,True,1613695207
MedC,5,41,2,2,1,68,1,False,False,1660540206
MedB,20,32,46,2,4,41,2,False,False,1667544123
MedA,7,48,1,2,9,66,1,True,False,1660760584
MedA,16,8,53,2,7,36,3,True,True,1644353145
MedA,4,55,56,1,1,8,4,True,False,1666805659
MedA,5,19,21,3,9,66,1,False,False,1600970916
MedE,14,34,52,2,9,6,2,False,False,1656218368
MedE,23,53,26,2,1,7,2,True,True,1630800545
MedD,23,38,11,2,1,3,3,False,True,1609357584
MedE,23,53,26,4,10,0,3,False,False,1641827278
MedC,21,3,1,3,3,94,2,False,False,1654717410
MedB,5,31,41,4,9,64,3,True,True,1609658595
MedC,11,39,7,1,2,34,4,False,True,1614556932
MedE,3,40,8,5,3,89,4,False,False,1639017423
MedA,17,34,39,4,7,91,2,True,True,1633208471
MedD,22,22,42,2,8,52,2,True,False,1610005593
MedA,21,18,35,2,6,91,4,False,True,1684084638
MedD,11,11,9,1,8,32,4,True,True,1606094211
MedA,15,6,25,3,6,10,1,True,False,1645316315
MedA,4,59,32,4,3,35,3,False,False,1642069655
MedD,4,31,41,3,9,74,3,False,True,1659562698
MedB,0,12,49,5,2,29,3,True,True,1688296044
MedC,15,21,20,4,10,85,4,True,True,1685202062
MedA,0,47,27,2,3,52,2,True,False,1683652093
MedB,11,35,3,1,1,17,1,False,True,1651663252
MedB,2,50,16,2,9,19,2,True,True,1659809562
MedB,0,32,59,3,10,96,4,True,True,1663448767
MedD,7,18,56,2,9,47,1,False,True,1626772754
MedB,17,42,3,4,10,65,1,True,True,1684806514
MedB,14,13,23,3,8,100,2,False,False,1682526548
MedB,1,24,21,1,1,2,2,True,True,1664725745
MedE,20,4,20,3,3,51,4,False,True,1606313771
MedC,7,44,35,1,4,100,3,False,True,1612584605
MedE,3,0,8,5,3,69,4,True,True,1695148491
MedC,17,55,59,4,6,59,3,False,False,1610207694
MedB,19,33,21,3,3,14,1,True,True,1618185620
MedC,6,36,15,1,2,66,4,False,False,1641997096
MedB,16,59,29,4,4,46,4,False,False,1616754373
MedB,18,7,48,4,3,28,3,True,False,1690316130
MedD,13,20,14,3,10,15,3,False,True,1618848587
MedD,14,21,8,2,4,99,4,True,True,1636947371
MedC,21,4,16,5,3,59,1,True,False,1625842415
MedC,10,17,34,1,7,61,2,False,False,1696210120
MedC,3,52,25,3,7,28,4,True,True,1628907872
MedA,1,10,31,5,4,28,1,False,False,1635915205
MedA,20,26,6,3,6,89,4,True,True,1627381155
MedE,5,3,20,1,2,0,1,False,True,1667435217
MedC,23,34,33,3,3,8,2,False,False,1678713813
MedB,15,46,39,2,9,96,3,True,True,1633972195
MedE,4,54,50,4,3,62,2,False,False,1608088183
MedD,4,19,55,1,6,63,1,False,True,1656560894
MedE,11,47,10,5,5,2,3,False,False,1696810641
MedB,9,25,47,5,6,48,1,False,True,1698533081
MedB,10,45,7,2,3,90,4,False,True,1674918552
MedB,3,21,27,2,5,3,3,True,True,1604204670
MedD,19,53,28,5,3,3,2,False,False,1692095140
MedC,17,28,8,1,8,93,3,False,True,1692770881
MedA,19,35,48,2,2,33,1,False,True,1682329948
MedE,9,47,16,4,4,75,3,True,True,1690679188
MedA,4,34,33,1,1,17,1,True,True,1661681480
MedB,1,35,52,2,9,15,2,False,False,1641496841
MedB,19,32,28,4,7,57,1,False,False,1621381290
MedA,6,9,6,5,7,31,1,True,True,1694185381
MedD,15,51,41,1,2,74,4,True,True,1659714505
MedA,8,53,6,4,5,55,2,True,True,1682442814
MedA,11,59,55,3,1,52,1,False,False,1639018756
MedD,2,37,2,4,5,85,1,False,True,1620571723
MedB,3,22,18,2,5,88,3,False,True,1635365170
MedA,3,57,45,2,7,9,4,True,False,1678732848
MedC,18,29,47,2,8,49,1,True,False,1691979293
MedB,14,19,15,4,8,5,4,False,False,1651050741
MedD,19,57,18,3,1,21,4,True,True,1654467268
MedC,18,20,39,1,7,77,1,True,True,1629553974
MedD,10,1,15,1,8,36,4,False,False,1660194667
MedA,22,22,35,1,8,93,2,True,False,1608834802
MedD,10,49,18,4,1,23,4,True,True,1654839177
MedC,3,36,48,1,7,5,2,False,True,1671475605
MedC,10,23,50,1,8,91,2,True,False,1654575912
MedC,1,57,19,1,8,40,1,False,True,1637189952
MedE,10,15,18,1,9,87,1,False,True,1634093215
MedE,18,21,45,5,4,61,2,False,False,1643642652
MedC,6,45,40,2,4,36,4,True,False,1652013634
MedA,12,32,16,3,10,30,1,False,True,1670093068
MedD,0,12,36,1,4,58,3,False,True,1603808638
MedD,0,5,2,5,7,33,3,False,False,1680205985
MedB,11,50,22,2,3,73,4,False,False,1693481095
MedA,10,16,30,5,1,1,4,True,False,1657558056
MedA,4,25,8,3,5,18,1,True,False,1684245917
MedC,20,51,35,1,8,63,3,True,True,1600202218
MedD,19,9,26,2,9,83,1,False,True,1697555580
MedD,3,24,35,2,7,31,3,True,True,1679668865
MedD,3,47,18,2,9,51,3,True,False,1643063906
MedE,20,35,13,5,7,33,1,False,False,1605050384
MedA,18,19,46,1,6,82,3,False,True,1669236897
MedA,7,49,10,4,8,15,4,False,True,1649886244
MedC,3,3,30,4,9,9,2,False,True,1629328883
MedE,1,28,43,4,8,33,4,False,True,1666856831
MedD,18,19,17,3,4,24,1,True,True,1647020591
MedA,13,59,33,2,6,43,4,True,True,1643030066
MedA,0,9,33,1,10,1,4,False,True,1622095313
MedB,16,15,0,3,5,47,1,False,False,1648686021
MedD,12,30,31,1,6,90,1,False,False,1666332301
MedB,15,42,52,3,10,23,3,False,True,1612936047
MedC,1,44,30,1,10,71,2,True,True,1696887722
MedE,6,23,31,5,7,48,1,True,True,1651403325
MedA,8,34,16,3,9,15,3,False,True,1659377268
MedC,20,16,26,5,7,47,2,False,False,1662857459
MedB,3,50,46,5,8,33,3,True,False,1607387910
MedA,2,37,9,4,8,59,3,False,True,1616600206
MedA,14,33,22,3,4,93,4,False,True,1686174548
MedD,16,20,31,5,10,42,3,False,True,1693389802
MedA,6,9,13,4,1,89,2,True,True,1622751239
MedE,9,53,45,3,10,60,3,True,False,1682376545
MedA,20,38,16,4,1,95,1,False,False,1618417475
MedD,14,3,11,2,5,2,2,True,False,1648647163
MedE,15,35,44,4,1,63,2,False,False,1620774146
MedC,9,31,20,3,5,50,2,True,False,1606266540
MedB,11,29,16,1,4,77,1,False,False,1679481404
MedB,14,23,46,3,9,49,1,True,False,1604247621
MedA,0,35,32,4,1,60,3,True,False,1652673201
MedC,2,3,15,1,3,72,3,False,True,1653283227
MedA,14,27,40,3,4,40,2,False,True,1678092922
MedC,11,11,5,2,2,12,3,False,True,1678385798
MedD,9,8,41,2,9,76,3,True,False,1637985343
MedD,17,58,3,1,6,91,1,True,False,1634343558
MedB,21,8,58,2,1,65,2,True,True,1691561898
MedC,9,54,24,3,5,37,1,True,False,1652577899
MedA,16,10,51,4,4,77,3,True,True,1641502960
MedA,23,0,47,3,7,20,2,True,False,1658889591
MedB,1,47,43,4,10,56,4,True,False,1689657970
MedD,20,3,14,5,9,96,3,False,False,1697184115
MedC,21,23,37,2,2,13,3,True,False,1622012643
MedB,19,35,58,1,4,30,3,True,True,1690587753
MedA,7,5,11,2,1,11,1,False,False,1616105271
MedB,13,9,42,2,4,2,1,True,True,1632463793
MedE,10,35,13,5,9,80,1,False,True,1699727725
MedD,19,55,7,5,4,56,1,True,False,1638637466
MedB,16,18,39,4,3,71,2,False,True,1632080566
MedC,9,2,9,5,10,9,1,False,True,1658009737
MedD,9,28,25,5,5,81,2,False,False,1671717290
MedA,2,15,17,1,3,56,4,True,False,1615345371
MedA,4,11,2,1,4,20,2,True,False,1653388295
MedC,10,43,24,5,9,54,4,False,True,1620450269
MedD,4,52,20,4,9,57,4,True,False,1684487108
MedA,20,12,39,2,8,62,2,True,False,1622133311
MedE,8,29,36,5,7,15,3,False,True,1634575984
MedD,8,37,25,5,3,35,1,False,False,1617708015
MedC,4,31,0,4,4,37,3,True,False,1689994752
MedC,10,44,35,2,2,41,1,False,True,1603582178
MedA,18,9,27,1,3,14,3,True,False,1674573587
MedA,15,47,50,3,4,15,2,True,False,1659502705
MedD,14,44,17,3,8,0,2,True,False,1607574683
MedA,23,4,8,5,3,32,4,False,True,1616254931
MedE,11,25,0,5,9,15,4,False,True,1624545215
MedE,17,50,23,3,8,38,4,True,False,1674738154
MedA,7,34,40,2,7,49,2,False,True,1637658314
MedE,14,8,41,5,2,56,4,True,False,1621751172
MedA,14,44,41,4,1,4,4,False,False,1640713850
MedA,11,5,14,4,3,34,2,False,False,1652933680
MedA,22,38,42,2,2,56,4,False,False,1636197694
MedA,19,30,30,4,7,44,3,True,False,1680237915
MedB,21,39,46,4,8,25,3,False,False,1654574780
MedE,4,51,16,2,7,81,2,True,False,1672871301
MedB,1,57,15,1,9,1,1,True,True,1629841770
MedC,4,27,46,5,1,82,3,True,False,1652597990
MedD,5,48,40,4,7,56,2,False,False,1637209840
MedB,8,36,29,3,6,23,1,False,True,1622297905
MedC,0,17,5,2,2,52,1,False,False,1638591782
MedD,2,45,43,4,2,21,3,True,True,1608588647
MedA,6,7,42,1,9,8,1,True,True,1698430399
MedE,18,16,36,4,10,52,3,False,True,1693092220
MedD,5,7,20,3,5,44,3,False,True,1672884829
MedC,18,53,8,3,9,1,2,True,True,1658007998
MedC,21,13,1,1,6,64,2,True,False,1603973187
MedC,23,11,23,4,4,83,1,True,False,1640242191
MedC,18,29,10,5,3,1,1,False,True,1619267003
MedC,18,47,19,5,7,27,4,True,False,1600329250
MedD,19,28,19,3,8,38,2,False,False,1646367007
MedB,1,46,45,4,4,36,1,False,False,1699894469
MedC,0,14,41,5,3,21,3,True,False,1676472641
MedE,3,39,4,1,6,45,1,True,False,1640245904
MedA,9,18,42,5,7,1,2,True,False,1609925454
MedE,0,41,17,2,2,83,3,False,False,1684665120
MedC,4,20,19,1,1,46,4,False,True,1632545595
MedC,6,15,9,3,4,1,3,False,False,1659409952
MedB,5,10,39,3,10,21,4,True,False,1615299373
MedC,8,7,34,4,1,59,1,True,False,1653199269
MedC,7,31,24,2,2,18,1,False,True,1617108560
MedD,2,44,31,4,10,51,2,True,False,1650854984
MedB,9,53,25,2,2,68,4,False,False,1610073810
MedB,18,57,38,2,7,10,2,False,False,1639211766
MedE,5,56,33,3,7,93,2,True,False,1698396235
MedD,16,33,8,4,3,56,1,True,True,1660894147
MedA,1,12,22,3,9,78,2,False,True,1670070252
MedA,4,3,25,2,3,68,3,False,True,1683014924
MedE,19,28,6,5,6,78,1,False,True,1693289117
MedC,8,6,8,4,10,15,3,False,False,1605793217
MedD,22,0,42,4,8,56,3,True,True,1687794304
MedA,8,36,24,5,1,75,1,False,False,1663772446
MedA,17,6,24,1,9,6,2,False,True,1686388824
MedE,4,48,32,3,3,71,1,True,True,1619970815
MedB,13,27,19,2,7,76,4,False,True,1641407339
MedD,16,25,33,3,8,47,4,True,False,1670418796
MedE,20,50,43,2,9,27,1,True,False,1686756131
MedB,21,25,58,3,4,7,4,True,True,1651592007
MedB,22,44,58,1,5,59,4,True,True,1632646387
MedE,22,17,23,5,1,30,1,True,True,1658903477
MedE,13,49,41,2,10,85,1,False,True,1614935471
MedC,10,37,58,5,6,13,3,True,False,1689783582
MedB,18,1,26,4,6,61,1,True,False,1601440724
MedB,3,28,40,4,7,14,1,False,False,1642510565
MedE,2,56,51,5,9,34,2,True,True,1616021551
MedD,13,26,31,3,6,16,4,True,False,1653168959
MedC,1,13,17,5,1,51,3,True,True,1667513499
MedD,12,18,43,2,5,40,3,True,False,1643215868
MedE,7,25,59,3,5,50,4,False,False,1652283147
MedB,2,50,57,3,9,35,4,False,False,1651453471
MedA,16,13,39,5,3,28,3,False,True,1635885620
MedE,13,52,51,5,8,55,1,True,True,1643934339
MedC,4,17,0,5,4,64,4,False,False,1655940089
MedA,12,58,43,5,2,97,2,True,False,1696929960
MedA,1,58,35,5,6,47,2,False,False,1676245046
MedC,18,44,16,2,10,37,3,True,True,1607726396
MedC,22,44,39,3,2,91,3,False,False,1637815014
MedB,20,28,54,1,3,36,2,True,False,1625183834
MedC,23,7,20,1,7,62,3,True,True,1678527276
MedC,15,4,19,3,7,70,4,True,True,1677584134
MedD,19,37,52,1,3,2,4,True,False,1638106530
MedB,9,42,6,1,3,27,4,True,False,1640321719
MedB,4,39,25,4,8,4,4,False,True,1688743823
MedA,10,5,23,4,7,14,3,False,False,1698941003
MedD,16,38,4,2,1,75,4,True,False,1625359488
MedD,15,19,11,5,10,25,1,True,True,1650103053
MedA,11,34,9,5,9,4,3,False,True,1669620575
MedE,5,22,34,2,6,77,2,False,False,1698049384
MedE,15,8,4,3,1,68,4,False,True,1679500830
MedD,11,17,15,2,4,45,3,True,True,1645611219
MedE,6,17,18,1,2,56,1,False,False,1611533388
MedE,1,15,1,5,1,54,3,True,True,1692820582
MedE,2,42,20,4,9,48,2,True,False,1649738934
MedC,14,52,8,2,4,86,1,True,True,1646817271
MedC,8,7,21,2,5,43,3,False,True,1690057801
MedA,2,52,35,5,10,80,4,False,True,1605308578
MedB,2,40,50,4,5,0,4,False,True,1652081962
MedA,14,27,20,1,3,91,1,False,True,1617222606
MedB,21,26,46,2,3,66,1,True,True,1674697307
MedB,4,7,45,4,2,14,2,False,True,1671796099
MedC,19,10,37,5,10,64,2,False,True,1675144889
MedA,4,11,39,1,1,1,1,False,False,1680525992
MedE,8,38,34,4,2,91,2,True,True,1612348963
MedE,3,38,1,3,4,0,2,False,False,1639237665
MedC,16,18,49,2,3,80,1,True,True,1660938340
MedB,9,48,44,5,10,26,1,True,True,1619795725
MedE,15,54,9,1,9,59,4,False,False,1657354689
MedE,17,56,1,1,3,89,3,True,False,1631270726
MedE,7,24,26,4,6,22,1,False,True,1619752401
MedA,20,1,18,5,1,76,1,False,False,1677406750
MedB,3,52,31,4,8,52,1,True,False,1602021864
MedC,23,22,4,3,9,53,4,False,False,1641519271
MedA,3,34,3,3,4,10,3,True,False,1644062009
MedA,0,23,25,2,9,28,3,True,False,1608237419
MedD,3,40,49,3,2,81,3,False,True,1673980688
MedA,22,14,16,4,10,32,1,True,False,1612081006
MedE,8,52,22,2,3,25,3,True,True,1675339539
MedE,6,31,35,5,3,93,4,False,True,1648074590
MedE,20,21,54,1,5,27,4,True,False,1605764006
MedE,16,48,36,5,6,97,4,True,True,1655690753
MedA,23,12,24,3,5,30,4,True,False,1671478497
MedA,5,31,34,2,9,1,3,True,False,1671969563
MedA,2,5,20,1,2,34,3,False,True,1600736881
MedB,0,45,45,3,9,67,4,True,False,1612544568
MedD,4,49,58,5,6,22,4,False,False,1622404102
MedC,7,37,15,2,9,77,1,False,False,1696225144
MedA,12,29,51,5,3,4,4,False,False,1652054572
MedB,21,29,50,2,9,2,3,True,False,1697028003
MedE,13,59,14,3,1,48,1,True,False,1670105065
MedB,8,28,27,4,3,29,2,True,False,1648637767
MedA,11,59,23,4,10,79,2,False,False,1639821076
MedC,12,58,43,1,1,81,4,True,False,1657830092
MedC,0,54,11,4,3,78,3,False,False,1611948614
MedA,21,2,2,5,2,70,1,False,False,1655565353
MedE,0,32,27,5,8,8,4,True,False,1634727228
MedC,18,31,27,1,7,65,3,False,False,1629758341
MedA,0,7,10,5,7,47,4,False,False,1602709386
MedA,12,5,23,2,2,48,4,True,True,1686586451
MedE,5,44,49,5,10,94,1,False,False,1683897236
MedD,11,22,28,1,9,93,2,True,True,1643663547
MedE,9,36,33,1,6,97,4,True,False,1644795595
MedC,11,41,24,1,7,33,3,False,False,1698595327
MedD,13,42,52,1,1,20,4,False,True,1630823198
MedE,21,29,28,1,8,32,1,False,True,1648142520
MedB,17,28,56,1,1,52,1,False,True,1642566923
MedD,18,32,51,2,4,82,1,True,True,1691454414
MedD,3,0,25,4,10,95,4,True,True,1631273084
MedB,10,53,58,4,8,20,1,True,True,1683482745
MedB,16,4,14,5,10,30,4,False,False,1620071719
MedD,15,6,18,5,2,46,1,False,False,1665320452
MedA,17,52,9,2,3,82,2,False,True,1606371598
MedD,7,11,16,1,3,100,2,True,True,1632695879
MedE,8,40,10,4,5,90,1,True,True,1670575191
MedC,17,8,23,3,7,36,1,False,False,1654851452
MedE,16,22,16,4,1,73,4,False,True,1648663182
MedD,3,6,9,2,6,61,4,False,True,1651533655
MedC,8,33,42,1,1,100,4,True,False,1620342383
MedC,16,26,33,4,4,81,3,False,True,1627035047
MedE,15,31,49,1,6,43,3,True,True,1644497068
MedD,19,54,59,3,2,43,1,False,False,1659316200
MedB,2,46,43,2,2,99,2,True,True,1695362848
